code,code_system,paraphrased_desc,short_desc,category,license_status,version_year
67227,CPT,Destruction of extensive or progressive retinopathy by cryotherapy,,Surgery,free,2025
67228,CPT,Destruction of extensive or progressive retinopathy by photocoagulation,,Surgery,free,2025
92950,CPT,Cardiopulmonary resuscitation,,Surgery,free,2025
92953,CPT,Temporary transcutaneous pacing,,Surgery,free,2025
92960,CPT,"Cardioversion, elective, external",,Surgery,free,2025
92961,CPT,"Cardioversion, elective, internal",,Surgery,free,2025
92970,CPT,"Cardioassist, internal",,Surgery,free,2025
92971,CPT,"Cardioassist, external",,Surgery,free,2025
92975,CPT,"Thrombolysis, coronary, by intracoronary infusion",,Surgery,free,2025
92977,CPT,"Thrombolysis, coronary, by intravenous infusion",,Surgery,free,2025
92978,CPT,Endoluminal imaging of coronary vessel or graft,,Surgery,free,2025
92979,CPT,"Endoluminal imaging of coronary vessel or graft, each additional vessel",,Surgery,free,2025
92986,CPT,"Percutaneous balloon valvuloplasty, aortic valve",,Surgery,free,2025
92987,CPT,"Percutaneous balloon valvuloplasty, mitral valve",,Surgery,free,2025
92990,CPT,"Percutaneous balloon valvuloplasty, pulmonary valve",,Surgery,free,2025
92992,CPT,Atrial septectomy or septostomy,,Surgery,free,2025
92993,CPT,"Atrial septectomy or septostomy, transvenous method",,Surgery,free,2025
92997,CPT,"Percutaneous transluminal pulmonary artery balloon angioplasty, single vessel",,Surgery,free,2025
92998,CPT,"Percutaneous transluminal pulmonary artery balloon angioplasty, each additional vessel",,Surgery,free,2025
93000,CPT,"Electrocardiogram, routine, with interpretation and report",,Surgery,free,2025
93005,CPT,"Electrocardiogram, routine, tracing only",,Surgery,free,2025
93010,CPT,"Electrocardiogram, routine, interpretation and report only",,Surgery,free,2025
93015,CPT,Cardiovascular stress test with electrocardiogram,,Surgery,free,2025
93016,CPT,"Cardiovascular stress test with electrocardiogram, supervision only",,Surgery,free,2025
93017,CPT,"Cardiovascular stress test with electrocardiogram, tracing only",,Surgery,free,2025
93018,CPT,"Cardiovascular stress test with electrocardiogram, interpretation and report only",,Surgery,free,2025
93040,CPT,"Rhythm electrocardiogram, 1-3 leads with interpretation and report",,Surgery,free,2025
93041,CPT,"Rhythm electrocardiogram, 1-3 leads, tracing only",,Surgery,free,2025
93042,CPT,"Rhythm electrocardiogram, 1-3 leads, interpretation and report only",,Surgery,free,2025
93224,CPT,External electrocardiographic recording for 24 hours,,Surgery,free,2025
93225,CPT,External electrocardiographic recording for 24 hours with scanning analysis,,Surgery,free,2025
93226,CPT,External electrocardiographic recording for 24 hours with scanning analysis and report,,Surgery,free,2025
93227,CPT,External electrocardiographic recording for 24 hours with report,,Surgery,free,2025
93228,CPT,External electrocardiographic recording for 24 hours with analysis,,Surgery,free,2025
93229,CPT,External electrocardiographic recording for 24 hours with interpretation and report,,Surgery,free,2025
93260,CPT,"Pacemaker or pacing cardioverter-defibrillator programming, single chamber",,Surgery,free,2025
93261,CPT,"Pacemaker or pacing cardioverter-defibrillator programming, dual chamber",,Surgery,free,2025
93264,CPT,Remote monitoring of pacemaker or pacing cardioverter-defibrillator,,Surgery,free,2025
93279,CPT,Programming of implantable cardioverter-defibrillator,,Surgery,free,2025
93280,CPT,Programming of implantable cardioverter-defibrillator with testing,,Surgery,free,2025
93281,CPT,Programming of implantable cardioverter-defibrillator with testing and analysis,,Surgery,free,2025
93282,CPT,"Programming of implantable cardioverter-defibrillator with testing, analysis, and report",,Surgery,free,2025
93283,CPT,Programming of implantable cardioverter-defibrillator with testing and electrophysiologic evaluation,,Surgery,free,2025
93284,CPT,Programming of subcutaneous implantable cardioverter-defibrillator,,Surgery,free,2025
93285,CPT,Programming of implantable loop recorder,,Surgery,free,2025
93286,CPT,Peri-procedural device evaluation of cardiovascular physiologic monitor,,Surgery,free,2025
93287,CPT,Interrogation device evaluation of cardiovascular physiologic monitor with analysis and report,,Surgery,free,2025
93288,CPT,Interrogation device evaluation of implantable cardioverter-defibrillator with analysis,,Surgery,free,2025
93289,CPT,Interrogation device evaluation of implantable cardioverter-defibrillator with analysis and report,,Surgery,free,2025
93290,CPT,Interrogation device evaluation of implantable cardioverter-defibrillator with programming,,Surgery,free,2025
93291,CPT,Interrogation device evaluation of implantable loop recorder,,Surgery,free,2025
93292,CPT,Interrogation device evaluation of wearable defibrillator,,Surgery,free,2025
93293,CPT,Interrogation device evaluation of dual chamber pacemaker,,Surgery,free,2025
93294,CPT,Interrogation device evaluation of single chamber pacemaker,,Surgery,free,2025
93295,CPT,Interrogation device evaluation of single lead pacemaker,,Surgery,free,2025
93296,CPT,Interrogation device evaluation of dual chamber pacemaker or pacing cardioverter-defibrillator,,Surgery,free,2025
93297,CPT,Interrogation device evaluation of single chamber pacemaker or pacing cardioverter-defibrillator,,Surgery,free,2025
93298,CPT,Interrogation device evaluation of single or dual chamber pacemaker or subcutaneous cardiac rhythm monitor,,Surgery,free,2025
93303,CPT,Transthoracic echocardiography,,Surgery,free,2025
93304,CPT,Transthoracic echocardiography with Doppler,,Surgery,free,2025
93306,CPT,"Transthoracic echocardiography, complete",,Surgery,free,2025
93307,CPT,"Transthoracic echocardiography, complete with spectral and color Doppler",,Surgery,free,2025
93308,CPT,"Transthoracic echocardiography, follow-up or limited study",,Surgery,free,2025
93312,CPT,Transesophageal echocardiography,,Surgery,free,2025
93313,CPT,Transesophageal echocardiography with probe placement,,Surgery,free,2025
93314,CPT,Transesophageal echocardiography with image acquisition,,Surgery,free,2025
93315,CPT,Transesophageal echocardiography with interpretation and report,,Surgery,free,2025
93316,CPT,Transesophageal echocardiography with color Doppler,,Surgery,free,2025
93317,CPT,Transesophageal echocardiography with pulsed wave Doppler,,Surgery,free,2025
93318,CPT,Transesophageal echocardiography with spectral Doppler,,Surgery,free,2025
93320,CPT,"Doppler echocardiography, pulsed wave",,Surgery,free,2025
93321,CPT,"Doppler echocardiography, pulsed wave with spectral display",,Surgery,free,2025
93325,CPT,"Doppler echocardiography, color flow velocity mapping",,Surgery,free,2025
93350,CPT,Echocardiography with stress test,,Surgery,free,2025
93351,CPT,"Echocardiography with stress test, including ECG",,Surgery,free,2025
93352,CPT,"Echocardiography with stress test, including interpretation and report",,Surgery,free,2025
93355,CPT,"Echocardiography, transesophageal, for congenital cardiac anomalies",,Surgery,free,2025
93356,CPT,"Echocardiography, transesophageal, for congenital cardiac anomalies with probe placement",,Surgery,free,2025
90630,CPT,"Influenza virus vaccine, quadrivalent, intramuscular, preservative-free",,Medicine,free,2025
90658,CPT,"Influenza virus vaccine, trivalent, intramuscular, age 3 and above",,Medicine,free,2025
90662,CPT,"Influenza virus vaccine, high-dose, intramuscular",,Medicine,free,2025
90670,CPT,"Pneumococcal conjugate vaccine (PCV13), intramuscular",,Medicine,free,2025
90732,CPT,"Pneumococcal polysaccharide vaccine (PPSV23), subcutaneous or intramuscular",,Medicine,free,2025
90715,CPT,"Tetanus, diphtheria toxoids, acellular pertussis (Tdap) vaccine",,Medicine,free,2025
90714,CPT,"Tetanus and diphtheria (Td) vaccine, age 7 and above",,Medicine,free,2025
90471,CPT,"Immunization administration, first vaccine/toxoid",,Medicine,free,2025
90472,CPT,"Immunization administration, each additional vaccine/toxoid",,Medicine,free,2025
90460,CPT,"Immunization counseling and administration, first component",,Medicine,free,2025
90461,CPT,"Immunization counseling and administration, each additional component",,Medicine,free,2025
91300,CPT,"COVID-19 vaccine administration, first dose",,Medicine,free,2025
91301,CPT,"COVID-19 vaccine administration, second dose",,Medicine,free,2025
91302,CPT,"COVID-19 vaccine administration, third dose",,Medicine,free,2025
91303,CPT,"COVID-19 vaccine administration, booster dose",,Medicine,free,2025
96372,CPT,"Therapeutic, prophylactic, or diagnostic injection, subcutaneous or intramuscular",,Medicine,free,2025
96374,CPT,"Therapeutic, prophylactic, or diagnostic injection, intravenous push",,Medicine,free,2025
96365,CPT,"Intravenous infusion for therapy, first hour",,Medicine,free,2025
96366,CPT,"Intravenous infusion for therapy, each additional hour",,Medicine,free,2025
96401,CPT,"Chemotherapy administration, subcutaneous or intramuscular",,Medicine,free,2025
96409,CPT,"Chemotherapy administration, intravenous push",,Medicine,free,2025
96413,CPT,"Chemotherapy administration, intravenous infusion, first hour",,Medicine,free,2025
97110,CPT,"Therapeutic exercise, each 15 minutes",,Medicine,free,2025
97112,CPT,"Neuromuscular reeducation, each 15 minutes",,Medicine,free,2025
97116,CPT,"Gait training, each 15 minutes",,Medicine,free,2025
97140,CPT,"Manual therapy techniques, each 15 minutes",,Medicine,free,2025
97530,CPT,"Therapeutic activities for functional performance, each 15 minutes",,Medicine,free,2025
97010,CPT,Hot or cold packs therapy,,Medicine,free,2025
97012,CPT,Mechanical traction therapy,,Medicine,free,2025
97014,CPT,Electrical stimulation therapy,,Medicine,free,2025
97016,CPT,Vasopneumatic devices therapy,,Medicine,free,2025
97032,CPT,"Electrical stimulation, manual, each 15 minutes",,Medicine,free,2025
97035,CPT,"Ultrasound therapy, each 15 minutes",,Medicine,free,2025
97165,CPT,"Occupational therapy evaluation, low complexity",,Medicine,free,2025
97166,CPT,"Occupational therapy evaluation, moderate complexity",,Medicine,free,2025
97167,CPT,"Occupational therapy evaluation, high complexity",,Medicine,free,2025
97161,CPT,"Physical therapy evaluation, low complexity",,Medicine,free,2025
97162,CPT,"Physical therapy evaluation, moderate complexity",,Medicine,free,2025
97163,CPT,"Physical therapy evaluation, high complexity",,Medicine,free,2025
93000,CPT,"Electrocardiogram (ECG), complete with interpretation and report",,Medicine,free,2025
93005,CPT,"Electrocardiogram (ECG), tracing only",,Medicine,free,2025
93010,CPT,"Electrocardiogram (ECG), interpretation and report only",,Medicine,free,2025
93015,CPT,"Cardiovascular stress test with ECG monitoring, physician supervision",,Medicine,free,2025
93306,CPT,"Echocardiography, complete transthoracic",,Medicine,free,2025
93350,CPT,Echocardiography with stress test,,Medicine,free,2025
94010,CPT,Spirometry with graphic record,,Medicine,free,2025
94060,CPT,"Bronchodilation responsiveness, spirometry before and after bronchodilator",,Medicine,free,2025
95810,CPT,"Polysomnography, sleep staging with respiratory effort, oxygen saturation, and heart rate",,Medicine,free,2025
95811,CPT,"Polysomnography, extended parameters with CPAP or BiPAP titration",,Medicine,free,2025
94640,CPT,Inhalation treatment for airway obstruction with nebulizer,,Medicine,free,2025
90633,CPT,"Hepatitis A vaccine, pediatric/adolescent dosage, 2-dose schedule",,Medicine,free,2025
90636,CPT,"Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage",,Medicine,free,2025
90644,CPT,"Meningococcal conjugate vaccine, serogroups C & Y and Haemophilus b",,Medicine,free,2025
90649,CPT,"Human Papillomavirus vaccine, types 6, 11, 16, 18 (quadrivalent)",,Medicine,free,2025
90650,CPT,"Human Papillomavirus vaccine, types 16, 18, bivalent",,Medicine,free,2025
90651,CPT,"Human Papillomavirus vaccine, types 6, 11, 16, 18, 31, 33, 45, 52, 58 (9-valent)",,Medicine,free,2025
90672,CPT,"Influenza virus vaccine, quadrivalent, live, for intranasal use",,Medicine,free,2025
90675,CPT,"Rabies vaccine, for intramuscular use",,Medicine,free,2025
90676,CPT,"Rabies vaccine, for intradermal use",,Medicine,free,2025
90680,CPT,"Rotavirus vaccine, pentavalent, 3-dose schedule",,Medicine,free,2025
90681,CPT,"Rotavirus vaccine, human, attenuated, 2-dose schedule",,Medicine,free,2025
90687,CPT,"Influenza virus vaccine, quadrivalent, split virus, when administered to children",,Medicine,free,2025
90696,CPT,"Diphtheria, tetanus toxoids, acellular pertussis vaccine and inactivated poliovirus vaccine (DTaP-IPV)",,Medicine,free,2025
90697,CPT,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, inactivated poliovirus vaccine, Haemophilus influenzae type b PRP-OMP conjugate vaccine, and hepatitis B vaccine (DTaP-IPV-Hib-HepB)",,Medicine,free,2025
90698,CPT,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, Haemophilus influenzae type b, and inactivated poliovirus vaccine (DTaP-IPV/Hib)",,Medicine,free,2025
90700,CPT,"Diphtheria, tetanus toxoids, and acellular pertussis vaccine (DTaP)",,Medicine,free,2025
90702,CPT,"Diphtheria and tetanus toxoids adsorbed (DT), pediatric",,Medicine,free,2025
90707,CPT,"Measles, mumps and rubella virus vaccine (MMR), live",,Medicine,free,2025
90710,CPT,"Measles, mumps, rubella, and varicella vaccine (MMRV), live",,Medicine,free,2025
90712,CPT,"Poliovirus vaccine, live, oral",,Medicine,free,2025
90713,CPT,"Poliovirus vaccine, inactivated (IPV), for subcutaneous or intramuscular use",,Medicine,free,2025
90716,CPT,"Varicella virus vaccine (VAR), live",,Medicine,free,2025
90723,CPT,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, hepatitis B, and inactivated poliovirus vaccine (DTaP-HepB-IPV)",,Medicine,free,2025
90733,CPT,"Meningococcal polysaccharide vaccine, serogroups A, C, Y, W-135",,Medicine,free,2025
90734,CPT,"Meningococcal conjugate vaccine, serogroups A, C, W-135, Y",,Medicine,free,2025
90736,CPT,"Zoster (shingles) vaccine, live, for subcutaneous injection",,Medicine,free,2025
90738,CPT,Japanese encephalitis virus vaccine,,Medicine,free,2025
90739,CPT,"Hepatitis B vaccine (HepB), adult dosage",,Medicine,free,2025
90740,CPT,"Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage",,Medicine,free,2025
90743,CPT,"Hepatitis B vaccine (HepB), adolescent dosage",,Medicine,free,2025
90744,CPT,"Hepatitis B vaccine (HepB), pediatric/adolescent dosage",,Medicine,free,2025
90746,CPT,"Hepatitis B vaccine (HepB), adult dosage",,Medicine,free,2025
90747,CPT,"Hepatitis B vaccine (HepB), dialysis or immunosuppressed patient dosage",,Medicine,free,2025
90748,CPT,Hepatitis B and Haemophilus influenzae b vaccine (Hib-HepB),,Medicine,free,2025
90750,CPT,"Zoster (shingles) vaccine, recombinant",,Medicine,free,2025
90756,CPT,"Influenza virus vaccine, quadrivalent, intradermal",,Medicine,free,2025
90785,CPT,Interactive complexity psychotherapy add-on,,Medicine,free,2025
90791,CPT,Psychiatric diagnostic evaluation,,Medicine,free,2025
90792,CPT,Psychiatric diagnostic evaluation with medical services,,Medicine,free,2025
90832,CPT,"Psychotherapy, 30 minutes with patient",,Medicine,free,2025
90834,CPT,"Psychotherapy, 45 minutes with patient",,Medicine,free,2025
90837,CPT,"Psychotherapy, 60 minutes with patient",,Medicine,free,2025
90839,CPT,"Psychotherapy for crisis, first 60 minutes",,Medicine,free,2025
90840,CPT,"Psychotherapy for crisis, each additional 30 minutes",,Medicine,free,2025
90845,CPT,Psychoanalysis,,Medicine,free,2025
90846,CPT,Family psychotherapy without patient present,,Medicine,free,2025
90847,CPT,Family psychotherapy with patient present,,Medicine,free,2025
90849,CPT,Multiple-family group psychotherapy,,Medicine,free,2025
90853,CPT,Group psychotherapy,,Medicine,free,2025
92002,CPT,"Ophthalmological services, medical examination and evaluation, intermediate, new patient",,Medicine,free,2025
92004,CPT,"Ophthalmological services, medical examination and evaluation, comprehensive, new patient",,Medicine,free,2025
92012,CPT,"Ophthalmological services, medical examination and evaluation, intermediate, established patient",,Medicine,free,2025
92014,CPT,"Ophthalmological services, medical examination and evaluation, comprehensive, established patient",,Medicine,free,2025
92015,CPT,Determination of refractive state,,Medicine,free,2025
92018,CPT,"Ophthalmological examination and evaluation, under general anesthesia",,Medicine,free,2025
92019,CPT,"Ophthalmological examination and evaluation, under general anesthesia, with manipulation of globe",,Medicine,free,2025
92025,CPT,"Computerized corneal topography, unilateral or bilateral",,Medicine,free,2025
92060,CPT,Sensorimotor examination with multiple measurements of ocular deviation,,Medicine,free,2025
92065,CPT,Orthoptic training,,Medicine,free,2025
92071,CPT,Fitting of contact lens for treatment of ocular surface disease,,Medicine,free,2025
92072,CPT,"Fitting of contact lens for management of keratoconus, initial fitting",,Medicine,free,2025
92081,CPT,"Visual field examination, unilateral or bilateral",,Medicine,free,2025
92082,CPT,"Visual field examination, unilateral or bilateral, with interpretation and report",,Medicine,free,2025
92083,CPT,"Visual field examination, unilateral or bilateral, extended",,Medicine,free,2025
92100,CPT,Serial tonometry with multiple measurements,,Medicine,free,2025
92132,CPT,"Scanning computerized ophthalmic diagnostic imaging, anterior segment",,Medicine,free,2025
92133,CPT,"Scanning computerized ophthalmic diagnostic imaging, posterior segment",,Medicine,free,2025
92134,CPT,"Scanning computerized ophthalmic diagnostic imaging, posterior segment, with interpretation and report",,Medicine,free,2025
92136,CPT,Ophthalmic biometry by partial coherence interferometry with intraocular lens power calculation,,Medicine,free,2025
92145,CPT,"Corneal hysteresis determination, by air impulse stimulation",,Medicine,free,2025
92201,CPT,"Ophthalmoscopy, extended, with retinal drawing",,Medicine,free,2025
92202,CPT,"Ophthalmoscopy, extended, with drawing of optic nerve or macula",,Medicine,free,2025
92225,CPT,"Ophthalmoscopy, extended, with retinal drawing and scleral depression",,Medicine,free,2025
92226,CPT,"Ophthalmoscopy, extended, with drawing of optic nerve or macula and scleral depression",,Medicine,free,2025
92227,CPT,Remote imaging for detection of retinal disease,,Medicine,free,2025
92228,CPT,Remote imaging for monitoring and management of active retinal disease,,Medicine,free,2025
92229,CPT,Imaging of retina for detection or monitoring of disease,,Medicine,free,2025
92230,CPT,Fluorescein angioscopy,,Medicine,free,2025
92235,CPT,Fluorescein angiography,,Medicine,free,2025
92240,CPT,Indocyanine-green angiography,,Medicine,free,2025
92250,CPT,Fundus photography with interpretation and report,,Medicine,free,2025
92260,CPT,Ophthalmodynamometry,,Medicine,free,2025
92265,CPT,"Needle oculoelectromyography, 1 or more extraocular muscles",,Medicine,free,2025
92270,CPT,Electro-oculography with interpretation and report,,Medicine,free,2025
92273,CPT,"Electroretinography (ERG), with interpretation and report",,Medicine,free,2025
92274,CPT,"Electroretinography (ERG), with interpretation and report, photo stress",,Medicine,free,2025
92283,CPT,"Color vision examination, extended",,Medicine,free,2025
92284,CPT,Dark adaptation examination with interpretation and report,,Medicine,free,2025
92502,CPT,Otolaryngologic examination under general anesthesia,,Medicine,free,2025
92504,CPT,"Binocular microscopy, separate diagnostic examination",,Medicine,free,2025
92507,CPT,"Treatment of speech, language, voice, communication disorders",,Medicine,free,2025
92508,CPT,"Treatment of speech, language, voice, communication disorders, group",,Medicine,free,2025
92511,CPT,Nasopharyngoscopy with endoscope,,Medicine,free,2025
92512,CPT,Nasal function studies,,Medicine,free,2025
92520,CPT,Laryngeal function studies,,Medicine,free,2025
92526,CPT,Treatment of swallowing dysfunction,,Medicine,free,2025
92537,CPT,"Caloric vestibular test with recording, bilateral",,Medicine,free,2025
92540,CPT,Basic vestibular evaluation,,Medicine,free,2025
92541,CPT,Spontaneous nystagmus test with recording,,Medicine,free,2025
92542,CPT,Positional nystagmus test,,Medicine,free,2025
92543,CPT,"Caloric vestibular test, each irrigation",,Medicine,free,2025
92544,CPT,Optokinetic nystagmus test,,Medicine,free,2025
92545,CPT,Oscillating tracking test,,Medicine,free,2025
92546,CPT,Sinusoidal vertical axis rotational testing,,Medicine,free,2025
92547,CPT,Use of vertical electrodes in nystagmus testing,,Medicine,free,2025
92548,CPT,Computerized dynamic posturography,,Medicine,free,2025
92550,CPT,Tympanometry,,Medicine,free,2025
92551,CPT,"Pure tone audiometry (threshold), air only",,Medicine,free,2025
92552,CPT,"Pure tone audiometry (threshold), air and bone",,Medicine,free,2025
92553,CPT,"Pure tone audiometry (threshold), air only, automated",,Medicine,free,2025
92555,CPT,Speech audiometry threshold,,Medicine,free,2025
92556,CPT,Speech audiometry threshold with speech recognition,,Medicine,free,2025
92557,CPT,"Comprehensive audiometry, air and bone",,Medicine,free,2025
92558,CPT,"Evoked otoacoustic emissions, screening",,Medicine,free,2025
92559,CPT,Audiometric testing of groups,,Medicine,free,2025
92560,CPT,"Bekesy audiometry, screening",,Medicine,free,2025
92561,CPT,"Bekesy audiometry, diagnostic",,Medicine,free,2025
92562,CPT,"Loudness balance test, alternate binaural or monaural",,Medicine,free,2025
92563,CPT,Tone decay test,,Medicine,free,2025
92564,CPT,Short increment sensitivity index (SISI),,Medicine,free,2025
92565,CPT,"Stenger test, pure tone",,Medicine,free,2025
92567,CPT,Tympanometry,,Medicine,free,2025
92568,CPT,"Acoustic reflex testing, threshold",,Medicine,free,2025
92570,CPT,Acoustic immittance testing,,Medicine,free,2025
92571,CPT,Filtered speech test,,Medicine,free,2025
92572,CPT,Staggered spondaic word test,,Medicine,free,2025
92575,CPT,Sensorineural acuity level test,,Medicine,free,2025
92576,CPT,Synthetic sentence identification test,,Medicine,free,2025
92577,CPT,"Stenger test, speech",,Medicine,free,2025
92579,CPT,Visual reinforcement audiometry,,Medicine,free,2025
92582,CPT,Conditioning play audiometry,,Medicine,free,2025
92583,CPT,Select picture audiometry,,Medicine,free,2025
92584,CPT,Electrocochleography,,Medicine,free,2025
92585,CPT,Auditory evoked potentials for evoked response audiometry,,Medicine,free,2025
92586,CPT,"Auditory evoked potentials for evoked response audiometry, limited",,Medicine,free,2025
92587,CPT,"Distortion product evoked otoacoustic emissions, limited",,Medicine,free,2025
92588,CPT,"Distortion product evoked otoacoustic emissions, comprehensive",,Medicine,free,2025
92601,CPT,"Diagnostic analysis of cochlear implant, first hour",,Medicine,free,2025
92602,CPT,"Diagnostic analysis of cochlear implant, subsequent hour",,Medicine,free,2025
92603,CPT,"Diagnostic analysis of auditory brainstem implant, first hour",,Medicine,free,2025
92604,CPT,"Diagnostic analysis of auditory brainstem implant, subsequent hour",,Medicine,free,2025
96360,CPT,"Intravenous infusion for therapy/diagnosis, initial hour",,Medicine,free,2025
96361,CPT,"Intravenous infusion for therapy/diagnosis, each additional hour",,Medicine,free,2025
96365,CPT,"Intravenous infusion for therapy/prophylaxis/diagnosis, initial hour",,Medicine,free,2025
96366,CPT,"Intravenous infusion for therapy/prophylaxis/diagnosis, each additional hour",,Medicine,free,2025
96367,CPT,"Intravenous infusion for therapy/prophylaxis/diagnosis, additional sequential infusion",,Medicine,free,2025
96368,CPT,"Intravenous infusion for therapy/prophylaxis/diagnosis, concurrent infusion",,Medicine,free,2025
96369,CPT,"Subcutaneous infusion for therapy/prophylaxis/diagnosis, initial hour",,Medicine,free,2025
96370,CPT,"Subcutaneous infusion for therapy/prophylaxis/diagnosis, each additional hour",,Medicine,free,2025
96371,CPT,"Subcutaneous infusion for therapy/prophylaxis/diagnosis, additional pump setup",,Medicine,free,2025
96372,CPT,"Therapeutic, prophylactic, or diagnostic injection, subcutaneous or intramuscular",,Medicine,free,2025
96373,CPT,"Therapeutic, prophylactic, or diagnostic injection, intra-arterial",,Medicine,free,2025
96374,CPT,"Therapeutic, prophylactic, or diagnostic injection, intravenous push",,Medicine,free,2025
96375,CPT,"Therapeutic, prophylactic, or diagnostic injection, each additional sequential push",,Medicine,free,2025
96376,CPT,"Therapeutic, prophylactic, or diagnostic injection, each additional sequential push of new substance",,Medicine,free,2025
96377,CPT,Application of on-body injector for timed subcutaneous injection,,Medicine,free,2025
96379,CPT,"Unlisted therapeutic, prophylactic, or diagnostic intravenous or intra-arterial injection or infusion",,Medicine,free,2025
96401,CPT,"Chemotherapy administration, subcutaneous or intramuscular, non-hormonal anti-neoplastic",,Medicine,free,2025
96402,CPT,"Chemotherapy administration, subcutaneous or intramuscular, hormonal anti-neoplastic",,Medicine,free,2025
96405,CPT,"Chemotherapy administration, intralesional, up to and including 7 lesions",,Medicine,free,2025
96406,CPT,"Chemotherapy administration, intralesional, more than 7 lesions",,Medicine,free,2025
96409,CPT,"Chemotherapy administration, intravenous, push technique, single or initial substance",,Medicine,free,2025
96411,CPT,"Chemotherapy administration, intravenous, push technique, each additional substance",,Medicine,free,2025
96413,CPT,"Chemotherapy administration, intravenous infusion, up to 1 hour",,Medicine,free,2025
96415,CPT,"Chemotherapy administration, intravenous infusion, each additional hour",,Medicine,free,2025
96416,CPT,"Chemotherapy administration, intravenous infusion, prolonged, initiation",,Medicine,free,2025
96417,CPT,"Chemotherapy administration, intravenous infusion, each additional sequential infusion",,Medicine,free,2025
96420,CPT,"Chemotherapy administration, intra-arterial, push technique",,Medicine,free,2025
96422,CPT,"Chemotherapy administration, intra-arterial infusion, up to 1 hour",,Medicine,free,2025
96423,CPT,"Chemotherapy administration, intra-arterial infusion, each additional hour",,Medicine,free,2025
96425,CPT,"Chemotherapy administration, intraperitoneal, via implanted port or catheter",,Medicine,free,2025
96440,CPT,Chemotherapy administration into pleural cavity,,Medicine,free,2025
96446,CPT,Chemotherapy administration into peritoneal cavity,,Medicine,free,2025
96450,CPT,Chemotherapy administration into CNS,,Medicine,free,2025
96521,CPT,Refilling and maintenance of portable pump,,Medicine,free,2025
96522,CPT,Refilling and maintenance of implantable pump or reservoir for systemic drug delivery,,Medicine,free,2025
96523,CPT,Irrigation of implanted venous access port for drug delivery,,Medicine,free,2025
96542,CPT,"Chemotherapy injection, subarachnoid or intraventricular",,Medicine,free,2025
90935,CPT,Hemodialysis procedure with single physician evaluation,,Medicine,free,2025
90937,CPT,Hemodialysis procedure requiring repeated physician evaluations,,Medicine,free,2025
90940,CPT,Hemodialysis access flow study to determine blood flow,,Medicine,free,2025
90945,CPT,Dialysis procedure other than hemodialysis,,Medicine,free,2025
90947,CPT,"Dialysis procedure other than hemodialysis, requiring repeated evaluations",,Medicine,free,2025
90951,CPT,End-stage renal disease services per day for patients younger than 2 years,,Medicine,free,2025
90952,CPT,End-stage renal disease services per day for patients 2-11 years,,Medicine,free,2025
90953,CPT,End-stage renal disease services per day for patients 12-19 years,,Medicine,free,2025
90954,CPT,End-stage renal disease services per day for patients 20 years and older,,Medicine,free,2025
00100,CPT,Anesthesia for procedures on salivary glands,,Anesthesia,free,2025
00102,CPT,Anesthesia for procedures involving plastic repair of cleft lip,,Anesthesia,free,2025
00103,CPT,Anesthesia for reconstructive procedures of eyelid,,Anesthesia,free,2025
00104,CPT,Anesthesia for electroconvulsive therapy,,Anesthesia,free,2025
00120,CPT,"Anesthesia for procedures on external, middle, and inner ear",,Anesthesia,free,2025
00140,CPT,Anesthesia for procedures on eye,,Anesthesia,free,2025
00160,CPT,Anesthesia for procedures on nose and accessory sinuses,,Anesthesia,free,2025
00300,CPT,"Anesthesia for all procedures on the integumentary system, muscles and nerves of head, neck, and posterior trunk",,Anesthesia,free,2025
00320,CPT,Anesthesia for all procedures on esophagus,,Anesthesia,free,2025
00350,CPT,Anesthesia for procedures on major vessels of neck,,Anesthesia,free,2025
00400,CPT,"Anesthesia for procedures on the integumentary system on the extremities, anterior trunk and perineum",,Anesthesia,free,2025
00410,CPT,"Anesthesia for procedures on the integumentary system on the extremities, anterior trunk and perineum, radical or modified",,Anesthesia,free,2025
00500,CPT,Anesthesia for all procedures on esophagus,,Anesthesia,free,2025
00520,CPT,Anesthesia for closed chest procedures,,Anesthesia,free,2025
00540,CPT,"Anesthesia for thoracotomy procedures involving lungs, pleura, thymus or mediastinum",,Anesthesia,free,2025
00600,CPT,Anesthesia for procedures on cervical spine and cord,,Anesthesia,free,2025
00620,CPT,Anesthesia for procedures on thoracic spine and cord,,Anesthesia,free,2025
00630,CPT,Anesthesia for procedures in lumbar region,,Anesthesia,free,2025
00700,CPT,Anesthesia for procedures on upper abdominal anterior wall,,Anesthesia,free,2025
00730,CPT,"Anesthesia for procedures on upper abdomen, involving stomach",,Anesthesia,free,2025
00740,CPT,Anesthesia for upper gastrointestinal endoscopic procedures,,Anesthesia,free,2025
00790,CPT,Anesthesia for intraperitoneal procedures in upper abdomen,,Anesthesia,free,2025
00800,CPT,Anesthesia for procedures on lower anterior abdominal wall,,Anesthesia,free,2025
00810,CPT,Anesthesia for lower intestinal endoscopic procedures,,Anesthesia,free,2025
00840,CPT,Anesthesia for intraperitoneal procedures in lower abdomen,,Anesthesia,free,2025
